,_unit_id,text,description,gender
966,710856880680275969,#Ace of #Brands – #Gillette #CaseStudy - See more at https://t.co/vMWyGv9w5y #DollarShaveClub #Unilever #Blogging #Men #Women #Mach3 #Fusion,"We specialize in everything #Business, #Marketing, #SocialMedia and #Tech Related. #Follow for great #Tips, #Tricks and #Insights.",male
967,3069821978,"Brown Walker is a classic piece to always be equipped with in your wardrobe.
Shop Now!
https://t.co/Riv30OICyb… https://t.co/xvGu8vbcgB",Threads & Shirts is a Handcrafted Shirt Making Company. Mumbai. https://t.co/FYRuJfWQJC,male
968,907482448123924481,"Solid Color Pullover Men V Neck Sweater
 #Color #Pullover #Men #Sweater #Men #V #Neck #Sweater #Solid 
Price:৳ 1,95… https://t.co/N8UJVGauUt","https://t.co/oPhIWHvuMi - Online Shopping for Fashion, Phones, Computer, Electronics, Home & Sports:",male
969,3240235546,"Your #technique is vital, not only in the gym but in your daily lifestyle! 
#healthy #lifestyle #men #habit… https://t.co/dLnsnmVms0","Discover the best in health, fitness, nutrition, success, money, lifestyle and advice for the #Winning Alpha Male! (DM me for info about ad/sponsor spots)",male
970,44198904,"How much is it? Alrighty then, my wife's gonna pay it.
#Metoo #For #Feminism #Men #Need #To #Suffer",This is you.,male
971,881765206833086464,Let your plans be dark Nd impenetrable as night and when you move fall like a thunderbolt ⚡️ ❤️ #motivation… https://t.co/amJqmhuQBL,"Shagun♥ This one is actually me ! Insta page @i_shagunofficial  FB Page @OhShagunPandey Snapchat👻-Shagun3131
https://t.co/9Dblonxndg",male
972,881765206833086464,Long way ... boy #leaveyourmark #yolo #life #smile #pose #create #universe #exist #mensfashion #men #class #guy… https://t.co/BtAzAVcHci,"Shagun♥ This one is actually me ! Insta page @i_shagunofficial  FB Page @OhShagunPandey Snapchat👻-Shagun3131
https://t.co/9Dblonxndg",male
973,881765206833086464,You are not accidental the 🌏world needs you Without you something will be missing in existence and remember nobody… https://t.co/nvk7PgX472,"Shagun♥ This one is actually me ! Insta page @i_shagunofficial  FB Page @OhShagunPandey Snapchat👻-Shagun3131
https://t.co/9Dblonxndg",male
974,881765206833086464,Be a better You for You🔥 #malefashion #malemodel #mensfashion #men #boy #guy #life #smile #tfler #pose #real… https://t.co/PfRorL9XLw,"Shagun♥ This one is actually me ! Insta page @i_shagunofficial  FB Page @OhShagunPandey Snapchat👻-Shagun3131
https://t.co/9Dblonxndg",male
975,881765206833086464,Do what you love as Simple as that 🎧🎤#mensfashion #dubbing #latenight #work #happiness #connected #tfler #check… https://t.co/0OmiN5OIkJ,"Shagun♥ This one is actually me ! Insta page @i_shagunofficial  FB Page @OhShagunPandey Snapchat👻-Shagun3131
https://t.co/9Dblonxndg",male
976,56995284,"Ready for a #sauna
World famous #cs2sauna open Monday to Saturday from 12.00 midday .
 #Matchday #saturdaymorning… https://t.co/gGPB76XrJU","Gay Sauna Nottingham, Gay Sauna Derby.The East Midlands Premier Saunas for Gay and Bi Men.Gay Saunas UK.#secretsofthesauna",male
977,858203349627265024,"M. Sheheryar Naseer - Causal Party Look
#Men #Fashion #Style #Handsome #Pakistani https://t.co/fazuwLriSW","Hi, I’m M. Sheheryar Naseer IT professional and SEO Expert, experienced with skilled in SEO, Digital marketing, and Web Developing #msheheryarnaseer #sheheryar",male
978,2782570549,"FLATSEVEN Mens Long Sleeve Solid T-Shirts
https://t.co/jhotySX0Wa ##menswear #fashion #men #mens",FLATSEVEN_US,male
979,145453045,Gorgeous Australian Boulder Opal Necklace #Boho #Necklace  #OOAK https://t.co/zpmO67Yzle #fashion #jewelry #style… https://t.co/Y1pUugpvlH,"Jewelry Designer for Breathe Couture now JennKo Design. Animal, Children, Human Rights Advocate",male
980,145453045,#EcoFriendly #Fashion #Jewelry with partial proceeds to Animal Rescue &amp; Anti Human Trafficking:… https://t.co/uYjkRVYjrh,"Jewelry Designer for Breathe Couture now JennKo Design. Animal, Children, Human Rights Advocate",male
981,1735001468,"⚪️⚫️Saturday⚫️⚪️
.
.
.
 #tshirtdesign #passion #Instagram #fashionlover #fashioniconm #newtshirt #men #menstyle… https://t.co/esxPGm176u","Lascio agli altri la convinzione di essere i migliori, per me tengo la certezza che nella vita si può sempre migliorare ! ⚪️⚫️",male
982,257676793,"Ready for a #sauna
World famous #cs2sauna open Monday to Saturday from 12.00 midday .
 #Matchday #saturdaymorning… https://t.co/xRJvTzoDDz",Gay Sauna.CS2 Nottingham Spa and Sauna for Gay and Bi men.Gay Sauna complex the largest in East Midlands.Featured on Channel4 documentary #secretsofthesauna,male
983,872839083113955328,"Field Of Greens
AED45.00
Get the antioxidants you may be lacking. Fields of Greens® combines young barley grass, wh… https://t.co/htQN6ZnHIz","FOREVER’s line of health and beauty products for nutrition, skin care, weight management, personal care have changed the way millions feel, look and live!",male
984,2447038212,"#JordanPeterson , #CriticalTheory, and the New #Bourgeoisie https://t.co/WYW5v0iCJZ  #CriticalThinking… https://t.co/fBklBfQNFX","Unfortunately the MSM has developed into a political operative. If we cannot depend on journalistic ethics, the nation's in trouble.RT - No Endorsement",male
985,2799349170,The tinker men: Every Premier League team ranked by average number of changes per match - Daily Star #men https://t.co/c7AbwuwWf9,"tink, Tinkerbell,
Think,
Treat Me Like Somebody,
Tinkerbell And Friends,
Tinkerbell Fairies, unofficial",male
986,16030327,#BruceMcArthur appears in #court to face #murder #charges in #disappearance of 2 #men from #downtown #To...… https://t.co/OoXoOW3N2g,#ITProfessional a Gentle #Giant interests in #Green IT #Eco-living #Renewable #Energy #Alternativemedicine & anything that catches my roving eye from above,male
987,3410016214,"Just Order here @ https://t.co/feXzi6kooI

#Wortels Solid #Men Round Neck Black #T-Shirt https://t.co/ZA5iV6QP85",Simple Coool@Girl___God is real and  loves you.,male
988,2939513849,#Varsity stripe color block panel fleece  ad Euro 15.74 in #Men #Moda https://t.co/alMiIzRXDM https://t.co/XFxGzEjQDu,il Trova Miglior Prezzo e Coupon di TuttOSuLinuX,male
989,832262381837357056,"@BasedMonitored @HawleysJadefav #SchumerShutdown @POTUS ""Chucky Schumer"" the full time leader of the #liberal democ… https://t.co/j4vVx9Zpki",@WhiteHouseFakeNews @POTUS #GodBlessOurVeterans #BuildTheWall #NRA #Hannity #RushLimbaugh #BillyGraham #AmericaFirst #WattersWorld #Trump2020 #MAGA,male
990,3248526188,"Whenever #strong #female figures show #steel against #men in #male-dominated fields, they're subjected to… https://t.co/dWmk19ZhDQ","Gamer, opiner, weightlifter, designer, (budding) writer, equality striver.",male
991,4264252936,#Men's Dolce &amp; Gabbana Sicily Travel Bag GORGEOUS and NEW https://t.co/Ws8fwLdqE9 https://t.co/OXv2E8QFyu,"Luxury items for Women & Men with huge choice. Watches, Handbags, Jewelry, Shoes, Clothes and Accessories. Save with great discounts on all brands.",male
992,508281889,Nothing says I love you like comparing a wedding ring to a gaming console 😡😠 #men #areyouserious,There is a fine line between genius and insanity and I'm walking it with terrible balance.,male
993,278961990,Manchester United target Alexis Sanchez says goodbye to Arsenal teammates https://t.co/QKL0Uk4HHr #men,"All the UK sports news and videos you are looking for, in one place. Check out https://t.co/04BRY9QE0R",male
994,278961990,Man City predicted line up vs Newcastle https://t.co/DckkJRMmhw #men,"All the UK sports news and videos you are looking for, in one place. Check out https://t.co/04BRY9QE0R",male
995,278961990,Man City manager Pep Guardiola drops hint about extra January transfer business https://t.co/X6KSxW1Zem #men,"All the UK sports news and videos you are looking for, in one place. Check out https://t.co/04BRY9QE0R",male
996,4688055054,Teach #women not to lure #men into dark alleys.  Boogie should be free to walk where he likes.  #Matriarchy https://t.co/Ox2ZccJCuE,"If it matters to you that what you believe is factually true, my content is for you.  I analyze the world we live in from a logical, fact-based perspective.",male
997,735529584167399424,"Tapes ✂️💈
——————————————————
#barber #men #barbershop #britishmasterbarbers… https://t.co/E0j1f2rxY9",15 Portland Road. SE25 4UF. Instagram: @barberjackandson Facebook: https://t.co/sKhkiUhAIM ✂️ For enquiries: barberjackandson@icloud.com,male
998,288134273,"Morning men’s trial Yoga class. Well done guys, all did really well! Moving into balance by taking care of body, mi… https://t.co/PSOyUILLnB",Assisting clients in practicing personal equilibrium ~ one on one consultations ~ spreading my knowledge through workshops and online course ~ ♥ ~,male
999,907516945875927042,Methnic has launched New Ethnic Collection for Men and Women with Best Quality and Range of Designer Ethnic Wears.… https://t.co/ph7D0uM3DE, ,male
1000,3410016214,"Item for Sale !!
Click here @ https://t.co/aph3jHOvFe

#Wortels Solid #Men Round Neck #Maroon #T-Shirt https://t.co/P8JrGhLV3L",Simple Coool@Girl___God is real and  loves you.,male
1001,133014478,Woman in  Granada. I am sending nudes right now kik : REMUDO. #men #confidence #centered #masculine https://t.co/q8XGn5dSu5,Add me kik - ONOMORA,male
1002,3410016214,"Special Sale !!
Buy @ https://t.co/xDZ9Ro5UA6

#Wortels Solid #Men V-neck Grey #T-Shirt https://t.co/EjsXvPUrrM",Simple Coool@Girl___God is real and  loves you.,male
1003,99666636,#Cowboy #Song #Western #Music #Westerns #CowboySong #WesternMusic Theme https://t.co/bi8psLG0h8 #Sexy #Selfies #Selfie #Girls #Women #Men,100% Followback https://t.co/yLhjFuP4SZ  https://t.co/bBxx2OlS3Q  https://t.co/NjRY0Xma27,male
1004,867069709,".@aston_springs takes @LoveCliffJensen's thick cock in ""Ass Controller"" part 4

#MEN #DrillMyHole 

▶️️… https://t.co/JsrAygSYsy",Daily updated gay porn blog. We deliver so you can get off!,male
1005,3410016214,"Saly By Flipkart
BuyNow @ https://t.co/kLwyn9NRdV

#Wortels Solid #Men &amp; #Women Round Neck Dark Green #T-Shirt https://t.co/1IDRxEoDf2",Simple Coool@Girl___God is real and  loves you.,male
1006,936322349124718592,A stunning photo of London’s Little Venice captured by @elenakrizhevskaya https://t.co/aMivxiJMSz - Credit to the p… https://t.co/KdGxNIlOQy,Welcome to the world of @williamwwatches. British design luxury watches dedicated to Firefighters globally.,male
1007,3139257474,Geoffrey Beene Men’s White Dotted Tie #neckties #men https://t.co/IGiHqKBfly, ,male
1008,3888926235,#Men's Apollo Precious Handwork Black #Leather #Shoes. #Vintage #Boots 70's. #vintagefashion. Size EU 43/US 10/UK 9… https://t.co/W3P1u9eCT4,"Sell online, Check us out on  #ETSY and find what you've always dreamed of. We are on Pinterest https://t.co/TZ0lLWPW9F, facebook https://t.co/lJ26UKgIEM",male
1009,3888926235,#Vintage #Men's #Genuine Brown Leather Shoes #Summer Leather #Sandals. Vintage #80s. Men's #size 11 #vintagefashion  https://t.co/ZM3mVslr5G,"Sell online, Check us out on  #ETSY and find what you've always dreamed of. We are on Pinterest https://t.co/TZ0lLWPW9F, facebook https://t.co/lJ26UKgIEM",male
1010,217751585,Powered by Twinlife! Available at Schootbrugge Mannenmode te Oldebroek #Bemore #Twinlife #Fashion #Men #Winter #Sale https://t.co/ivNT8xIXPC,"Schitterende collecties bij Schootbrugge Mannenmode. Casual, Business, Trouwkostuums en op maat gemaakte kostuums. Laat je verrassen!",male
1011,732540536431607808,@RealMarkLatham #MEN educated an into sport an athlete's will donate #sperm to #banks for #hetro's an #DickVanDykes… https://t.co/XO8QXNX9Xi,Balmain tigers & HullFC 🇦🇺🇬🇧,male
1012,506300317,"•Have a nice week-end• 
.
.
.
.
.
.
#weekend #chill #frenchboy #men #boy #beardmen #parisianboy… https://t.co/XBHooQ1NPa",Un breton à Paris.,male
1013,2280451542,https://t.co/2grrCesJWO   Part of our range as displayed at @onkochishin_jp  #tshirt  #stylish #fashion #brand… https://t.co/Hp7fldSvYI,The quality T-shirt brand with effortless Style. #menswear #womenswear Understated to let you stand out ! https://t.co/exTPp8UbaA,male
1014,447686243,"At 32 I've build an immunity against all kinds of parasites, including certain type of men. Incredible. So, now I k… https://t.co/EwcuKrGNdw","Digital marketing; co-owner @CorsiaLogistics; writing; teaching; learning #martialarts, traveling.",male
1015,2886070585,Vintage Swank Lion Cufflinks gift for him birthday gift https://t.co/ByyTcxVnR2 #Etsy #Men'SJewellery https://t.co/48eRwDXvv7,vintage jewellery,male
1016,829660103129366528,"Just look, that`s outstanding!

#menstyle #men https://t.co/XKn1HMKmjw https://t.co/wG91Y6yckM",Stylish men’s accessories that are sure to set you apart from the crowd!,male
1017,557873241,Get inspired by the colours you find in nature. #adventure #men #man #menstyle #inspiration… https://t.co/bbMoXfg384,Escuyer is an undergarment brand based on a charismatic and tasteful culture.,male
1018,369546841,"Men Health, Premature Control Program #Men #Health https://t.co/WAYKCkWiFs","https://t.co/oLFqqyzPWR share resources to review, rank, feedback, survey, vote and comment on various products by customers and users.",male
1019,2804191500,Have you tried the world famous male enhancement Black Ant STRONG boost your sex drive https://t.co/mY51QKjULo #men https://t.co/xcO6qLSwOv,"Follow and Subscribe to our YouTube SwaZee TV for Reviews and Reactions to the Good, Bad, and Ugly on YT.",male
1020,376651818,"Men Health, Premature Control Program #Men #Health https://t.co/MWpdt1pXmd","https://t.co/AhzPxyhLw7 helpful creative tips & learning resources to build, make, learn, create practically anything. :)",male
1021,200012942,"Men Health, Premature Control Program #Men #Health https://t.co/ms2Jw4L0dC","https://t.co/kduk3Wa0UU is a coaching website to share knowledge and experiences on Neuro-Linguistic Programming (NLP), mentoring, entrepreneurship, self help.",male
1022,948519145481490432,"#Correction: There were 991 #Women per 1000 #Men in #India (Urban &amp; Rural) in 2015-2016. 

#Health #StatsIndia… https://t.co/ISlJEneD9p","Disseminating Health Statistics for India, one tweet at a time!",male
1023,948519145481490432,"#Correction: There were 1009 #Women per 1000 #Men in #Rural #India in 2015-2016. 

#Health #StatsIndia #SexRatio… https://t.co/bL5es1mQsR","Disseminating Health Statistics for India, one tweet at a time!",male
1024,853530771499491328,R-DO #Men/#Women’a #Cycling Windbreaker Hoodie #Jacket #Windproof #Jersey DWF73 Green XXL – Beginner’s #guide to cy… https://t.co/mNBok2mx1f,"A marketing manager of the #BungeeTrampoline. We dedicated ourselves in producing the best Bungee trampoline in China. 
https://t.co/i45qOMKO8I",male
1025,948519145481490432,"#Correction: There were 956 #Women per 1000 #Men in #Urban #India in 2015-2016. 

#Health #StatsIndia #SexRatio… https://t.co/40qLwtp5WC","Disseminating Health Statistics for India, one tweet at a time!",male
1026,210000851,"I have to recognise, I am in tears, in tears of JOY. #Men’sBreakfast… https://t.co/8xTHm2CYBh", ,male
1027,546539606,DAMN HE'S HOT! Follow for daily pics of hot men - https://t.co/wiDAnfWFAy #damnheshot #hotguys #guys #hotmen #men… https://t.co/XDVqTaaNyY,Photos of hot guys posted heaps of times each day!,male
1028,760169796625395712,"Go out There and do something remarkable.

LISBON CS CLASSIC BROGUE

#Footprint #Fashion #Men #Formal 

Shop @… https://t.co/wmNGIGI65Y","FOOTPRINT, provides a wide range of handmade shoes for men with classy and subtle designs.",male
1029,32795996,@NewshubENT @lorde Women want equal rights and fairness. But refuse to ex knowledge boys are sexually abused by #MEn TOO.,"Dont follow me if your easily offended, Im brutally honest",male
1030,278961990,Two Man City positives Pep Guardiola took from Liverpool defeat https://t.co/hsCCvEH8PU #men,"All the UK sports news and videos you are looking for, in one place. Check out https://t.co/04BRY9QE0R",male
1031,226178572,¤MGN-AFRICA» #Men who get a kick from kissing and telling!: By Bunmi Sofola THERE are some friends you see and know… https://t.co/kpgR2WLzrv,The greatest successes come from having the freedom to fail...,male
1032,1462434522,There's a great range of Men's miniature fragrances at @So_Lippy Visit https://t.co/zdZbKr3NQ8 #Men #Fragrance… https://t.co/U6CRiKPI95,Part of MLR Promotions. Promoting Online Shops Daily. Visit our Website to sign your Shop up ...or any Business #Shopping,male
1033,727348919315865600,Check this Windshield Mount For Garmin Nuvi 1450 1490 for $4.95 + Free Shipping #amazon #cars #bike #bmx #phones… https://t.co/DwPsbJSrgx,"Official Twitter Account for https://t.co/ZeEyrQWueO | Get Promotional Coupons, Giveaways, Deals on #tech #gadgets #home #office #music #movies #books #games...",male
1034,905931017164390400,https://t.co/I1Av0pfiJj #ebay #location #product #forsale #follow #female #jewellery #insta #teamautofollow… https://t.co/IZLP3JnwAi,Ebay seller if your out the UK you can still purchase items but postage and packaging will apply,male
1035,940508684240658432,To all the Men... When you just thought silver was only for women... we present to you our silver keychain collecti… https://t.co/ZkOOxIsq40,925 silver jewellery manufacturer and retailer. We love juggling with silver and talking about it. Silver jewellery enthusiasts...,male
1036,924555807206858752,Green Tartan Men's Kilt ✈️ free shipping on all orders over €75 ✈️ #Men #Skirt #Adult #StParticksDay#party #me… https://t.co/n5thRnZivA, ,male
1037,944924013654167553,Go check out or metal brothers in @uponthisfate tonight at The Deaf Institute! Go and smash it lads! #metal #utf… https://t.co/tF65XfrDEi,"40,000 Leagues are a melodic metal band from Manchester, United Kingdom. #itsblue",male
1038,28819669,Old school vinyl #bros https://t.co/eafKql1C2a, ,male
1039,758953416,Mobbing with my click or something #ferg #young #ferg #ferg #asap #SQUAD #BROS #HOMIES #CLICK @ASAPferg @ASAPferg @ASAPferg #white #tee,for a love so dope and the value of the ones around me I want nothing more then greatness from yall hearts and to prove to the world your name matters,male
1040,2363950472,Boats and bros: Bitcoin&amp;#039;s millionaire millennials smell like the 1980s - TNW #bros https://t.co/AMARJJdIPh,"bitcoin,Market Oasis,CoinBuzz,Bitcoin PR Buzz,Bitscan News,BitCoin Examiner",male
1041,702617439964508161,"Second meet done, time to hit the gym 💪🏻💪🏻
•
•
•
•
•
#boys #bros #homies #gymnastics #gymnast… https://t.co/lOMFMCmYFJ",I am an actor and model. I play the role of Diego Dawson on Chicago PD.                   Instagram:https://t.co/0Zn0Nu59Ps,male
1042,3109288013,We turned up today for the WIN 🇺🇸🏈💯〽️ #Bros #family @JoePerk2020 @MylesNash3 @usafootball @USNFT @SESMississippi… https://t.co/MmKEqY8dFU,GOD/FAMILY/FOOTBALL 💯😈🏈 #SIPBOY #FBU MVP #FutureStars MVP DEFENSIVE PLAYER #USNFT c/o 2020 4.0 GPA👨🏾‍🎓 #YazooCounty #PanthersNation #12,male
1043,94703130,"Hangouts with class mates.The best! I feel old.
#hangouts #bros","I already wrote my bio..Its just out of the box.

| https://t.co/PcrX7USBck",male
1044,1520993743,Mom hooked it up! Totally stoked for the weekend !! #bulkbuys #beers #brew #brewskis #bros #bromingos #BarackObama https://t.co/7vBJQEYyAc, ,male
1045,37557722,Forever in the bro-zone. #bros #iwantmorethanjustabrohug,24. Furman Grad '16. Saxophone.,male
1046,108163172,Birthday celebration one week later! HBD John! #bros #makeawish #17again @texasdebrazil #easton @jsaliba14 https://t.co/U5Opa16vKl,"My own drummer. Loyal, political, competitive. Runs on caffeine & Patriotism. Lives life a quarter mile at a time. ❤️to watch my kids play baseball",male
1047,938790180219011078,"Good morning baby! Love you!
#love #BROs #GoodMorning https://t.co/f7kKFufLCt","Single and tryin my luck. Hit on me, I mean beep me up. 😂😂😂",male
1048,801975616874704896,"playing[#FortniteBattleRoyale]🔥🔥playing [#overwatch]🔥🔥🔥laterrr

LIVE@[https://t.co/q3jGDa1IrS]💥😃

#TeamEmmmmsie… https://t.co/VKYvGwJrwh",#FORTNITE #OVERWATCH #PS4 ULTIMATE #BOOBIESTREAMER. I LOVE WHAT I DO. I HOP I BCUM A BG ASUM STRMR https://t.co/07SCgmtCtU I HAVE YT TOO https://t.co/GfdDQs0R89,male
1049,32878841,"Into the Abyss..
Credits to @alwaleedz 
#beach #trip #bros #missed @… https://t.co/aNS8XswBm8",Eat Sleep Fly & Repeat,male
1050,417175080,@CNN Bwahahahaha! Literally what every single one of you #bros bought HRC would do.  GTFO,Master of Mexcellence! Made of Panda 🐼,male
1051,36266589,Damn right!!!!! #BROS @brothersosborne https://t.co/BAziGSngmo,"#Jets, #TexasRangers, #Islanders, #Knicks. #Bearified #unBEARable Deplora-Bear by @OwenBenjamin. I throw a Knuckleball.

#StandWithRand #StillRanding",male
1052,1542253470,Burger Night #burger #burguerblastquest #stuntburger  #bros #bronight em Stunt Burger https://t.co/W1XRCIqzAt,"Estudante de Radio e TV, Poeta, Gamer, Roteirista, Editor, Locutor, etc. Feliz com a vida",male
1053,362309793,"Yesterday was lit.
#bros🍻♥ https://t.co/UBcHFfvekb","Instagram:Marwaneraky If it was easy, everybody would do it.  ربنا اغفر لنا ذنوبنا و اصلح خاتمتنا.",male
1054,740210368203657216,"Do you believe in #love at 1st sight? And did anyone else remember the #song I owe you nothing by #Bros? Awkward, s… https://t.co/L6qPYheqg4","Londoner. Passionate about yoga, food, art, fashion and theatre. Working in communications. Tweeter of my own views.",male
1055,397834746,7 more sleeps until I get to meet Luke 💗 @LukeGoss @LukeGossAngels @LukeGossAngels &amp; see his new 🎥 #yourmove Just a… https://t.co/Bp5SbJcPU8,"Fundraiser for various military charities. ACF volunteer. MCIPD practitioner for a day job. Massive Bros, Matt & Luke Goss fan ❤️",male
1056,942476554894036992,"MadCatz Arcade Fightstick VS SH For Sale.

CAN YOU BUT THIS $50,000 ?_?  (I will use the money to pay for my Educat… https://t.co/w3AbjULjH3", ,male
1057,2735559156,"Crazy Steam Bros 2 - \""New\"" Old free bonus content
https://t.co/rST3DEiNNU
#Crazy #Steam #Bros #2 #Steam",Keep updated with the latest game updates and change notes with Envul.,male
1058,1228221199,"We clearly lift.
#heybrodoyouevenlift #musicvideo #firstdayofshooting msephoto #bros https://t.co/XtuMMkDrNv",NEW EP out June 30 called TV Time Warp: Vol 1!,male
1059,160637183,"Bro things. Nuthin come before the loyalty...
#bros #brothers #garciayvega #wolfseason #kindred https://t.co/tkuXtgZt8W", ,male
1060,2573791579,"These 2 are BFFs times infinity. 
#brotherlovers #bff #bros #dogsofinstagram #italiangreyhounds… https://t.co/aUQFGHBi5I","Life is not a struggle, its a wiggle.",male
1061,99334952,"Day trippers, yeahhh 😎🙈😁 #bros #bestmates #cripple #edinburgh #dayout #cheers @ Calton Hill https://t.co/I1JE56QORd",Trying to get ahead by using the one I’ve got... 😎🙈😂,male
1062,7588872,"@REALMUNCHlE Munch, you do what you do. Priorities. @DestinyTheGame and @FortniteGame will be here when you get bac… https://t.co/kud4m7iR0f","Writer, Podcaster, Blogger, Beer Snob, and writer of The Ministry of Peculiar Occurrences from Harper Voyager, Ace Books, and Imagine That! Studios.",male
1063,930210169090379776,"Hey guys, DM me for my phone # if you’re into #PhoneSex! I love getting off with #kinky strangers. I like to do wha… https://t.co/XY6Rn8XPXB", ,male
1064,904440467991007232,Subscribe in iTunes and Spreaker #real #dad #bro #talk #dads #bros #fathers #chill #listen… https://t.co/SLSs5a1Fs3,"RDBT is where you can have conversations about family life, the “Bro” talk and anything that is going on in our world. Subscribe to our Podcast.",male
1065,2687087361,We're almost there famsquad💪💪@pewdiepie  #BROS https://t.co/yu6co2DRqe,I love Jimin and Rm ❤❤,male
1066,2795788244,Playing #SuperMario #bros. Very content.,Computing MSC student @EdinburghNapier - Runner - Guitar - Sea and Mountains - Bake Off,male
1067,544869703,@Randyadidasscot Happy birthday big bro enjoy #bros 4 life have an incredible birthday you're an incredible man gla… https://t.co/Kfay2BFNMS,A man of god on the move dedicated to Jesus loving my life knowing my god is a miracle worker and flows in a prophetic anointing,male
1068,1634512501,On the real tho @leugiM_21 is the real MVP #BROS https://t.co/MUWomkjmMV,"21. Pharr,TX. #TAMU17 The Bush School. Grad Student. #2by22 #GodsGrandChampion ""Just like my country, I'm Young, Scrappy and Hungry""",male
1069,383427249,Jake and I just had the deepest heart to heart conversation I have ever had with anyone and it lasted a good 4-5 hours #bros,I'm that guy that always farts in a crowded bar.,male
1070,777561215392423937,Had a blast tonight guys!! Thnx for the memories #Bros,"Home of ZakiTayTay, SirJeremiah & The BrileyBunch! Find us on YouTubeGaming @BrileyGaming",male
1071,1089509846,"Day 18 of 2018:
Find you a group of friends that will keep picking you up when you keep falling 🤙🏾
#bros #meansalot #fam",UTSA Head Drum Major. Fall ‘18. JOIN SOSA.,male
1072,2261384106,"Caleb's 30th!
.
.
.
.
.
.
#bros #family #dirty30 #welcometotheclub #hooch #boxer #bachelor… https://t.co/73ZmJM7OKL",Thirty2:: VCU Honors Program Alum:: VCU Lacrosse #9:: RVA ::  Ephesians 5,male
1073,622572479,Just an FYI @ChrisYoungMusic just sang the “the man I wanna be” and dedicated it to you @TheRock #bros #tequila,Laughter is the best medicine •OT Grad Student•,male
1074,887370564,"My A to Z #BIM project with more than 600 3d models and the result is amazing thanks to our #warner #bros team.
https://t.co/udkzMfBNll",Architectural Engineer / BIM Manager / Kurd from Kurdistan,male
1075,21682479,The #Miscellaneous #Bros of #Bodybuilding.com @awl https://t.co/4lmwoFhaOW,Sun Sentinel and http://t.co/hTOxObuVNl columnist,male
1076,21264417,"@juliehdavis @maggieNYT But don't fret, they both hate POC and minorities so all is not lost yet! Yaaaay #Bros","Navigating the unpredictable seas of #ASD & childhood #Epilepsy with my 4y/o. 
Always learning, often tired, never giving up. 
I think, therefore I will #RESIST",male
1077,940013595911364608,"Shop on ebay now! Search: mario bitcoin shirt

#mario #bros #nintendo #shirt #bitcoin #crypto #funny #instagood… https://t.co/O9cRqa4lWA", ,male
1078,940013595911364608,"Shop on ebay now! Search: mario bitcoin shirt

#mario #bros #nintendo #shirt #bitcoin #crypto #funny #instagood… https://t.co/ykGWCk3lk6", ,male
1079,940013595911364608,"Shop on ebay now! Search: mario bitcoin shirt

#mario #bros #nintendo #shirt #bitcoin #crypto #funny #instagood… https://t.co/eFYaq1zSkQ", ,male
1080,940013595911364608,"Shop on ebay now! Search: mario bitcoin shirt

#mario #bros #nintendo #shirt #bitcoin #crypto #funny #instagood… https://t.co/w4Y7W10Shw", ,male
1081,940013595911364608,"Shop on ebay now! Search: mario bitcoin shirt

#mario #bros #nintendo #shirt #bitcoin #crypto #funny #instagood… https://t.co/dd9WVP3p35", ,male
1082,3432775223,Making my Lil Bro smile...  😂🤘🏼🎤 #maestros #bros #musicmen… https://t.co/I93RsTYhnI, ,male
1083,883627117,"My squad😎💪🏻
#bros en Barezzito Morelia https://t.co/o7OCBo4o7a", ,male
1084,134249334,Brothers #Bros https://t.co/nHepe4lsCH,"Nirvana. Gaga. Del Rey. Good music. I like people with open minds,  we were Born This Way. I love old times and I love Freedom. Amo el arte y mucho  #ARTPOP ❤😌",male
1085,4390030995,@bigmouth “Girls Get Horny Too” The Red Bra is so much #truth.  Thanks @SadieRadioEdit for the recommendation. #bros https://t.co/h5SQaQg7tF,"Brand Manager/Air-type-thang @rock997Columbia @fox1023FM ""The Radio Edit Show"" Disrupter of complacency.",male
1086,1909691695,Kinda missing two of my brothers right now. #throwback #tb #nature #bros https://t.co/Voybkhx1o9,"Artistic Entrepreneur, Eyebrow enthusiast ♏️INFP.",male
1087,259129833,#Tb Since Yung Boys i raise them to be click tight #Bros #Foe nye._ws4n @coreypresents https://t.co/lFYAVKwRy5,GRINDING FOR DA FUTURE!!!,male
1088,27398129,"My Best Man Always. 👊🖤
#mybrother #myfriend #myconfidant 
#hehasmyheart #hehasmyback #bros https://t.co/L7DwU3l7qm",Enjoying Life Making memories Giving Thanks,male
1089,65396119,New year. New me. #love #epcot #funtyhunty #bros @ Epcot - Walt Disney World https://t.co/G8w0ZJf5KW,"SoulCycle enthusiast, world traveler, power clasher.  Costume Designer for @Netflix upcoming “Seven Seconds”",male
1090,42095091,"#TBT Yeah, long time no see. #Cousins #Bros #Fam #Hugs 🍀🎉🎶😀🍬💛 @… https://t.co/K4ZCkWrllf",-Anime -Games -Lasagna,male
1091,838876940312461319,The First Concert I've been to was #Bros. The Best Concert I've been to was #BrosTheReunion &amp; the next one will eit… https://t.co/LsawV5LT30,"Still on Cloud 9 from the Biggest Reunion Ever known to a Gossy Person. been to Sydney, just done a Matt Goss Christmas. We have Luke's Film this Month 😙😙😙",male
1092,33880162,When you make your daughter play some Bros and she says ok I’m choosing though!! IOU nothing blaring right now 😂… https://t.co/AhnZS9O2kO, ,male
